instance,tsp,cities,items,type,capacity,best,algo,S1,S2,S3,S4,S5,C1,C2,C3,C4,C5,C6,MATLS,DH,M3,M4,M3B,M4B,RLS,EA,SH,NDSBRKGA,WSM,JK17,JC17,MY17,WC17,HLS,CS2SA*,CS2SA-R,JNB,J2B,MEA2P,COCO,COCOP,COCOL
u159_n158_uncorr_01,u159,159,1,unc,1,6609.0,JC17,5340.164599,5604.953289,5604.953289,4587.137216,5340.164599,5631.106495,5631.106495,5631.106495,5631.106495,5631.106495,5631.106495,5859.55,-4473.87,5340.164599,5614.705531,5631.106495,5965.591571,4563.398365,4563.398365,-6279.46,-inf,-inf,-inf,6609.32582362055,6211.60295742536,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr_02,u159,159,1,unc,2,13259.0,JC17,11485.86971,11485.86971,11485.86971,11920.67958,11485.86971,11712.5099,11712.5099,11937.84971,11982.28748,11937.84971,11982.28748,11797.4,-799.18,11987.87078,12162.20052,12033.49009,12061.94735,11476.94846,11470.2859,-2502.36,-inf,-inf,-inf,13259.1137239075,12730.2437531537,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr_03,u159,159,1,unc,3,15495.0,JC17,13098.72739,13092.8504,14144.16691,14193.76707,14151.49561,14192.81962,13313.24317,14192.81962,14192.81962,14193.76707,14193.76707,14041.1,4546.1,14151.49561,14200.24913,14193.76707,14193.76707,14151.49561,14151.49561,-934.52,-inf,-inf,-inf,15495.2563274378,14417.4823768295,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr_04,u159,159,1,unc,4,18184.0,JC17,16568.56869,16576.7523,16576.7523,16579.75573,16576.7523,16576.108,15216.04626,16579.75573,16579.75573,16579.75573,16579.75573,16733.4,7950.6,16576.7523,16576.7523,16579.75573,16579.75573,16573.10457,16573.10457,730.04,-inf,-inf,-inf,18184.4151217482,17151.0820263753,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr_05,u159,159,1,unc,5,21078.0,JC17,19510.48155,17952.43788,19516.98507,19558.93104,19516.98507,19558.93104,18442.39784,19558.93104,19558.93104,19558.93104,19558.93104,19407.2,13236.28,19516.98507,19574.43079,19558.93104,19558.93104,19503.1045,19503.1045,2918.45,-inf,-inf,-inf,21078.2819645612,20098.4408750475,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr_06,u159,159,1,unc,6,22027.0,JC17,20547.31529,20553.17324,19118.50294,20635.83056,20554.68281,20635.83056,19476.49975,20635.83056,20635.83056,20635.83056,20636.15816,20515.1,16370.28,20554.68281,20554.68281,20597.82505,20597.82505,20507.62213,20544.34077,3020.71,-inf,-inf,-inf,22026.6856064343,21294.8053924207,-inf,-inf,-inf,-inf,20565.0,20565.0,-inf,-inf,-inf,-inf
u159_n158_uncorr_07,u159,159,1,unc,7,21966.0,JC17,19206.12553,20722.39666,19211.90685,20718.01509,20717.95399,20723.14268,19668.59084,20723.14268,20723.14268,20723.14268,20723.14268,20605.1,18433.3,20717.95399,20717.95399,20723.14268,20723.14268,20712.40616,20712.40616,2016.57,-inf,-inf,-inf,21966.2912966071,20740.3473325526,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr_08,u159,159,1,unc,8,23407.0,JC17,20810.5621,22246.92433,20811.23328,21010.7749,22247.54961,22247.54961,21013.0061,22247.54961,22248.45187,22247.54961,22251.22591,22129.6,19572.24,22247.54961,22247.54961,22251.22591,22270.02948,22238.53494,22241.69181,3801.09,-inf,-inf,-inf,23407.2459373318,22689.24722,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr_09,u159,159,1,unc,9,24056.0,JC17,23484.43035,23492.67828,22037.69952,22039.38877,23493.25776,23493.25776,22040.85859,23493.25776,23493.25776,23493.25776,23493.25776,23366.5,21807.41,23493.25776,23507.07124,23493.25776,23493.25776,23484.43035,23484.43035,5869.01,-inf,-inf,-inf,24055.8099880682,23533.1145013454,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr_10,u159,159,1,unc,10,25526.0,JC17,24886.10898,24891.00282,23637.80959,23634.06113,24889.61201,24891.53801,23637.80959,24891.53801,24891.53801,24891.53801,24891.53801,24940.8,23458.07,24889.61201,25067.75016,24891.53801,24891.53801,24884.66382,24884.66382,8719.76,-inf,-inf,-inf,25525.9678990122,25005.119757892,-inf,-inf,-inf,-inf,24918.0,24918.0,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_01,u159,159,1,usw,1,6165.0,JC17,5421.694214,5421.694214,5421.711968,5421.694214,5421.694214,5421.694214,5392.807623,5421.694214,5428.856396,5421.694214,5428.856396,5587.25,4422.56,5744.427262,5724.34858,5737.417576,5737.366648,3612.995346,5211.402396,4422.56,-inf,-inf,-inf,6164.77246788544,5718.59593306362,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_02,u159,159,1,usw,2,8198.0,JC17,6448.351478,6448.351478,6448.351478,6456.202798,6518.991048,6456.202798,6519.434668,6519.434668,6519.434668,6519.434668,6519.434668,6962.85,1811.15,6816.40548,6971.44582,6834.010619,6830.03142,6498.031757,6498.031757,1275.38,-inf,-inf,-inf,8198.34673835665,7275.90268230036,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_03,u159,159,1,usw,3,11078.0,JC17,9385.187604,9385.187604,9394.679893,9496.355714,9429.93882,9403.23813,9498.207115,9496.355714,9496.618575,9496.355714,9498.207115,9970.05,4454.49,9718.399663,9703.132426,9752.340342,9752.340342,9324.699748,9382.50022,2381.66,-inf,-inf,-inf,11077.9394229182,10284.5512652642,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_04,u159,159,1,usw,4,13293.0,JC17,11605.14413,11605.14413,11629.59762,11623.8282,11891.79562,11898.04474,11899.55315,11898.04474,11898.04474,11898.04474,11899.55315,12420.4,7218.43,12081.43428,12101.13806,12134.23489,12123.56772,11878.69897,11878.69897,3415.47,-inf,-inf,-inf,13292.5177287514,12586.3988148059,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_05,u159,159,1,usw,5,13672.0,JC17,11638.47351,11637.512,11657.72648,11864.5833,12205.31933,11864.5833,12299.85973,12299.85973,12299.85973,12299.85973,12299.85973,12481.3,7116.61,12316.19002,12316.19002,12376.60957,12388.81893,12166.69215,12200.37355,1440.79,-inf,-inf,-inf,13671.5517395208,12826.2802214489,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_06,u159,159,1,usw,6,16952.0,JC17,15222.90236,14313.41881,15227.52895,15336.21286,15227.52895,14703.21582,15336.21286,15336.21286,15336.21286,15336.21286,15340.43349,15455.6,9780.41,15368.3396,15368.3396,15371.97948,15371.97948,15180.80498,15222.90236,2871.03,-inf,-inf,-inf,16952.1493140025,15769.0407990477,-inf,-inf,-inf,-inf,15243.0,15243.0,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_07,u159,159,1,usw,7,17560.0,JC17,15592.12014,14265.95487,14268.18391,15596.26006,15596.26006,15596.26006,15596.26006,15596.26006,15596.26006,15596.26006,15596.26006,15708.2,10555.41,15596.26006,15602.99666,15596.26006,16748.87306,15592.12014,15592.12014,1122.87,-inf,-inf,-inf,17559.6056068965,15975.435955148,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_08,u159,159,1,usw,8,20270.0,JC17,18435.63819,17052.93137,18435.63819,18439.19489,18439.19489,18439.19489,18439.19489,18439.19489,18439.19489,18439.19489,18439.19489,19029.5,13946.9,18439.19489,18508.41345,18439.19489,18458.22178,18435.63819,18435.63819,2542.68,-inf,-inf,-inf,20269.8713108785,19107.5747548117,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_09,u159,159,1,usw,9,22045.0,JC17,20654.91692,19337.22323,20655.54178,20655.54178,20655.54178,19728.18658,20655.54178,20655.54178,20655.54178,20655.54178,20655.54178,20787.1,17171.95,20655.54178,20806.96767,20655.54178,20655.54178,20651.99742,20651.99742,1818.38,-inf,-inf,-inf,22045.0250217165,21393.8442008477,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n158_uncorr-similar-weights_10,u159,159,1,usw,10,23769.0,JC17,22772.36413,22774.82506,22775.40622,22775.40622,22775.40622,22775.40622,22775.40622,22775.40622,22775.40622,22775.40622,22775.40622,22950.3,20513.85,22775.40622,22925.56295,22775.40622,22775.40622,22772.36413,22772.36413,5255.04,-inf,-inf,-inf,23769.427564371,23488.013997805,-inf,-inf,-inf,-inf,22803.0,22803.0,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_01,u159,159,3,bsc,1,25689.0,JC17,23830.73087,23924.16555,23478.81672,23770.01259,23833.07102,23926.39123,23597.58913,23926.39123,23961.81482,23926.39123,24000.49257,24219.9,16229.49,24459.80145,24650.57974,24661.30913,24746.01364,21840.55121,23340.40251,16229.49,-inf,-inf,-inf,25688.7339048989,24503.6489342241,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_02,u159,159,3,bsc,2,46871.0,JC17,44695.43353,44243.24028,44268.79008,44740.60488,44740.60488,44743.75576,44386.24131,44743.75576,44764.66297,44743.75576,44786.41254,44589.3,37230.39,45063.72035,45560.92873,45088.91249,45085.08402,44070.79662,44370.72932,36628.48,-inf,-inf,-inf,46870.7340943511,45528.1291185757,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_03,u159,159,3,bsc,3,61660.0,JC17,57725.13171,58129.16905,58107.23327,57785.30717,58129.21397,57790.78507,58172.56454,58169.27928,58169.27928,58172.56454,58185.65568,57944.6,50933.18,58937.75525,59749.68238,59080.27311,59093.38623,57532.83135,57631.98242,45175.87,-inf,-inf,-inf,61659.5270483448,59422.7424653753,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_04,u159,159,3,bsc,4,76780.0,JC17,73408.61889,71269.23775,73402.74211,71318.67319,73408.61889,71326.01442,73473.35641,73473.35641,73473.35641,73473.35641,73479.34448,72136.4,63858.98,74937.29028,74937.29028,74939.54281,74939.54281,71064.02027,71134.93888,54203.82,-inf,-inf,-inf,76780.2784934449,74964.9896813382,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_05,u159,159,3,bsc,5,90182.0,MY17,88077.76561,83158.91525,88040.59601,83194.10465,88077.76561,83194.67574,83194.67574,88125.88074,88125.88074,88125.88074,88125.88074,86260.5,76730.51,88729.51319,88729.51319,88737.55267,88738.6777,83005.96288,82988.43608,61983.74,-inf,-inf,-inf,89435.7303350549,90181.657695052,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_06,u159,159,3,bsc,6,100508.0,MY17,97253.90199,89409.71552,97259.43713,89409.71552,97253.90199,89409.71552,89409.71552,97304.96122,97304.96122,97304.96122,97304.96122,97749.3,84315.72,97253.90199,97253.90199,97304.96122,97304.96122,89298.6702,89308.11658,57806.88,-inf,-inf,-inf,97709.4135796503,100508.004255697,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_07,u159,159,3,bsc,7,110921.0,MY17,97334.64093,97357.37003,107371.8827,97355.57669,107371.8827,107418.873,97357.37003,107418.873,107418.873,107418.873,107418.873,105396.0,92838.33,107371.8827,107371.8827,107418.873,107418.873,97220.11665,97269.58543,61201.9,-inf,-inf,-inf,107365.59044137,110920.867159261,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_08,u159,159,3,bsc,8,119455.0,MY17,115691.1157,104176.5553,115691.51,104176.5553,115691.51,115739.7576,104176.5553,115739.7576,115739.7576,115739.7576,115739.7576,114529.0,101622.67,115691.51,115691.51,115739.7576,115739.7576,103991.4324,104057.6526,53309.94,-inf,-inf,-inf,115667.713312614,119455.205665986,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_09,u159,159,3,bsc,9,131184.0,MY17,127404.7192,114854.0166,127408.4115,114848.7945,127405.0979,127456.9191,114854.3677,127456.9191,127456.9191,127456.9191,127456.9191,125858.0,113698.82,127405.0979,127405.0979,127456.9191,127456.9191,114797.8114,114809.0209,48213.08,-inf,-inf,-inf,130650.399446106,131184.329325398,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_bounded-strongly-corr_10,u159,159,3,bsc,10,114782.0,MY17,111004.2169,111009.6484,111015.5632,111052.9024,111005.064,111057.5509,96827.35805,111057.5509,111057.5509,111057.5509,111062.9872,110534.0,95126.72,111005.064,111005.064,111062.9872,111062.9872,96763.97732,96764.89851,-1282.67,-inf,-inf,-inf,112972.240988517,114782.022805092,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_01,u159,159,3,unc,1,26036.0,MY17,24343.2699,24354.70297,24353.48012,22649.79348,24348.56599,24373.53115,23065.276,24373.53115,24373.53115,24373.53115,24373.53115,24538.4,-7162.28,24348.56599,24581.92711,24374.8548,24376.13869,24296.96642,24324.99347,-11881.42,-inf,-inf,-inf,25789.1632732596,26036.3623382614,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_02,u159,159,3,unc,2,41086.0,JC17,37148.53805,40280.02057,37250.11667,37156.23948,40261.74375,40278.89932,37252.31003,40280.02057,40271.25861,40280.02057,40280.02057,39723.4,4908.59,40261.74375,40427.74885,40280.02057,40280.02057,40278.89932,40234.21452,-5369.61,-inf,-inf,-inf,41086.2737461632,40686.7237227188,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_03,u159,159,3,unc,3,45463.0,M4,45203.71023,40829.06162,40819.62385,40826.89243,45203.71023,40836.03938,40836.03938,45214.35417,45214.35417,45214.97216,45214.97216,45201.1,20991.02,45203.71023,45463.0895,45214.97216,45214.97216,45204.56478,45214.97216,-2994.91,-inf,-inf,-inf,44439.5551223832,45374.308912062,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_04,u159,159,3,unc,4,51570.0,JC17,50960.23522,45925.80469,45916.93445,45954.15563,50967.04724,45982.36394,45982.36394,50967.04724,50967.04724,50967.04724,50967.04724,50830.7,31863.63,50967.04724,51314.35484,50967.04724,50967.04724,50967.04724,50967.04724,-1097.1,-inf,-inf,-inf,51570.1364775655,50961.6706530752,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_05,u159,159,3,unc,5,58391.0,JC17,57322.29779,57323.55277,52183.69438,52168.16872,57323.55277,52187.82571,52187.82571,57323.55277,57323.55277,57323.55277,57323.55277,57631.3,40554.25,57323.55277,57743.59462,57323.55277,57323.55277,57314.51409,57315.29566,2212.23,-inf,-inf,-inf,58391.0044369697,57323.5527714323,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_06,u159,159,3,unc,6,59030.0,JC17,57784.46259,57814.88589,53038.88022,53038.32774,57798.74409,53042.20515,53042.20515,57814.88589,57819.31899,57814.88589,57822.37518,57685.7,46266.37,57798.74409,58446.31738,57822.37518,57822.37518,57809.38041,57800.37613,-561.99,-inf,-inf,-inf,59029.7973873581,57822.3751776544,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_07,u159,159,3,unc,7,61946.0,JC17,60753.50216,60784.19608,56319.71241,56303.87437,60753.50216,56322.63401,56322.63401,60784.19608,60784.19608,60784.19608,60785.72438,61159.0,53125.88,60753.50216,61278.767,60785.72438,60785.72438,60772.64892,60774.34945,51.36,-inf,-inf,-inf,61945.5945120006,61122.8743658908,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_08,u159,159,3,unc,8,69209.0,JC17,63624.47544,67551.76848,63644.32603,63632.21447,67534.23042,63646.63197,63646.63197,67551.76848,67554.70851,67551.76848,67554.70851,67984.0,59869.88,67605.60812,68104.5287,67619.15054,67619.15054,67544.81269,67542.67713,5686.55,-inf,-inf,-inf,69208.5280722312,68511.8584023945,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_09,u159,159,3,unc,9,72038.0,MATLS,71567.96023,71572.56902,68008.29338,68007.23085,71567.96023,68014.21443,68014.82365,71572.56902,71572.56902,71572.56902,71572.56902,72037.8,64500.5,71689.96221,71689.96221,71692.18682,71692.18682,71563.63025,71563.63025,12201.91,-inf,-inf,-inf,71967.5771698296,71833.1440645413,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr_10,u159,159,3,unc,10,75631.0,JC17,71330.38402,74415.77556,71341.79794,71331.34839,74405.51569,71346.80925,71346.80925,74415.77556,74415.77556,74415.77556,74415.77556,74853.7,68406.33,74571.3867,74919.51173,74571.90145,74571.3867,74408.3436,74408.3436,31076.83,-inf,-inf,-inf,75630.7265485897,75414.8555787642,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_01,u159,159,3,usw,1,19581.0,JC17,17068.08645,18371.97284,18525.24913,18371.97284,18371.97284,17762.09835,18509.66475,18371.97284,18371.97284,18371.97284,18525.24913,19155.1,8998.49,18557.95233,18867.51207,18711.39062,18937.45532,14935.37735,18401.39417,8998.49,-inf,-inf,-inf,19581.3818688975,18984.2584176185,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_02,u159,159,3,usw,2,25697.0,JC17,22619.6459,23928.70362,22999.86809,22648.25665,23928.70362,23009.18894,23928.70362,23928.70362,23928.70362,23928.70362,23930.88448,24291.3,8480.24,24487.95819,24828.99805,24502.65794,24880.97662,23816.18586,23743.46848,6724.29,-inf,-inf,-inf,25696.716459669,24433.3137111434,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_03,u159,159,3,usw,3,34202.0,JC17,31174.79151,31956.09624,31382.60752,31190.5206,31935.79966,31956.09624,31390.58494,31956.09624,31956.09624,31956.09624,31957.1084,32793.2,15849.2,32719.68131,32925.12392,32762.24801,32749.35844,31861.18649,31910.97559,8625.76,-inf,-inf,-inf,34202.3118740956,33729.1046309041,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_04,u159,159,3,usw,4,34386.0,MY17,30800.66768,31585.6438,30917.86553,31494.08486,31508.24113,31535.12695,30937.76473,31585.6438,31584.33309,31585.6438,32126.58585,31988.0,16277.62,32331.03972,32315.93992,32854.32042,32874.14107,31565.8064,31559.84481,3156.74,-inf,-inf,-inf,32597.5394328568,34386.4246901482,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_05,u159,159,3,usw,5,38633.0,MY17,35409.35293,36206.32847,35507.60817,36549.42589,36170.8315,36573.90062,35531.7199,36583.21942,36583.21942,36583.21942,36583.21942,36728.2,19961.69,36904.01289,36903.72469,37275.75076,37275.75076,36196.53721,36196.53721,-14.59,-inf,-inf,-inf,37997.6593384577,38633.2096777505,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_06,u159,159,3,usw,6,42222.0,MY17,39431.91362,39075.73674,39075.73674,39716.06528,39431.91362,39098.95982,39734.35444,39742.46117,39742.46117,39742.46117,39742.46117,40388.0,24697.78,40198.59813,40854.57142,40235.00547,40235.00547,39448.8547,39448.8547,-174.51,-inf,-inf,-inf,42081.8603536302,42221.9589429203,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_07,u159,159,3,usw,7,50219.0,JC17,46448.62605,46488.61685,46106.3601,46619.3638,46448.62605,46660.7853,46660.7853,46668.03123,46668.03123,46668.03123,46668.03123,46524.0,31825.85,47996.64803,47996.64803,48006.75067,48006.75067,46475.31603,46480.99988,845.1,-inf,-inf,-inf,50218.809648047,49414.5303002094,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_08,u159,159,3,usw,8,56869.0,JC17,53182.20481,52251.06339,52252.6524,53309.58938,53188.76888,53321.54968,53321.54968,53327.93092,53327.93092,53327.93092,53327.93092,53120.9,38875.93,54780.99918,54780.99918,54793.55813,54793.55813,53206.37463,53206.37463,4046.57,-inf,-inf,-inf,56868.8652181001,56146.4604824994,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_09,u159,159,3,usw,9,63478.0,JC17,60794.04047,60816.23397,60815.02748,60846.51804,60801.18224,59814.50038,60854.15174,60863.61037,60863.61037,60863.61037,60863.61037,61892.7,49534.76,61974.14568,61974.14568,61986.4273,61986.4273,60804.79842,60804.79842,7061.15,-inf,-inf,-inf,63477.5753925456,63367.3954433973,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n474_uncorr-similar-weights_10,u159,159,3,usw,10,69094.0,JC17,65492.55506,66459.70218,66449.79202,65580.83905,66406.10407,65628.38729,66450.931,66459.70218,66459.70218,66459.70218,66459.70218,66458.4,58074.65,67591.67464,67589.89782,67604.38745,67570.29926,66449.79202,66449.79202,17595.59,-inf,-inf,-inf,69093.5608804066,68929.5628411205,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n790_bounded-strongly-corr_01,u159,159,5,bsc,1,47686.0,JC17,45205.01971,44333.91202,45464.21467,45348.79469,45205.28344,44333.91202,45571.05417,45500.70299,45535.79998,45500.70299,45597.45683,44931.1,27540.97,45758.36755,46761.11471,46012.7801,45701.27945,43761.70798,43046.63531,27540.97,-inf,-inf,-inf,47686.1691484806,47419.8024797346,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n790_bounded-strongly-corr_02,u159,159,5,bsc,2,70829.0,JC17,66515.34268,66517.44202,67810.18935,67751.80797,67660.48066,67882.58336,67899.43966,67882.58336,67881.79293,67882.58336,67916.01424,67232.8,54853.94,67660.48066,67660.48066,67915.40516,67914.3829,66094.13677,66174.51063,49976.6,-inf,-inf,-inf,70829.3559132201,70330.8763435834,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n790_bounded-strongly-corr_03,u159,159,5,bsc,3,91891.0,JC17,88275.20308,87390.35561,88237.42638,87390.35561,88276.27398,87390.35561,88326.89703,88326.42531,88326.42531,88326.89703,88326.89703,89892.5,76517.94,89117.59046,89117.59046,89174.91254,88522.86744,87224.22744,87209.91786,66376.95,-inf,-inf,-inf,91890.9621532891,90880.6049793602,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
u159_n790_bounded-strongly-corr_04,u159,159,5,bsc,4,125907.0,JC17,118546.4442,116618.5949,116480.4764,116608.1724,118547.4105,116618.5949,118635.4262,118624.1583,118635.8306,118624.1583,118653.6793,114965.0,105781.06,121240.0608,121240.0608,121243.8788,121262.6262,116418.5583,116391.9974,90764.27,-inf,-inf,-inf,125906.80163338,125401.049199741,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
